"","Concept","ID","Question","ChoiceNumber"
"452","Bernie Sanders","1","Donald Trump Joe Biden",1
"453","Bernie Sanders","1","Donald Trump Richard Nixon",1
"454","Bernie Sanders","1","Donald Trump Ronald Reagan",1
"455","Bernie Sanders","1","Elizabeth Warren Abraham Lincoln",0
"456","Bernie Sanders","1","Elizabeth Warren Barack Obama",0
"457","Bernie Sanders","1","Elizabeth Warren Donald Trump",0
"458","Bernie Sanders","1","Elizabeth Warren George W. Bush",0
"459","Bernie Sanders","1","Elizabeth Warren Hillary Clinton",0
"460","Bernie Sanders","1","Elizabeth Warren Joe Biden",0
"461","Bernie Sanders","1","Elizabeth Warren Richard Nixon",0
"462","Bernie Sanders","1","Elizabeth Warren Ronald Reagan",0
"463","Bernie Sanders","1","George W. Bush Abraham Lincoln",1
"464","Bernie Sanders","1","George W. Bush Barack Obama",1
"465","Bernie Sanders","1","George W. Bush Donald Trump",1
"466","Bernie Sanders","1","George W. Bush Elizabeth Warren",1
"467","Bernie Sanders","1","George W. Bush Hillary Clinton",1
"468","Bernie Sanders","1","George W. Bush Joe Biden",1
"469","Bernie Sanders","1","George W. Bush Richard Nixon",1
"470","Bernie Sanders","1","George W. Bush Ronald Reagan",1
"471","Bernie Sanders","1","Hillary Clinton Abraham Lincoln",1
"472","Bernie Sanders","1","Hillary Clinton Barack Obama",1
"473","Bernie Sanders","1","Hillary Clinton Donald Trump",0
"474","Bernie Sanders","1","Hillary Clinton Elizabeth Warren",1
"475","Bernie Sanders","1","Hillary Clinton George W. Bush",0
"476","Bernie Sanders","1","Hillary Clinton Joe Biden",1
"477","Bernie Sanders","1","Hillary Clinton Richard Nixon",0
"478","Bernie Sanders","1","Hillary Clinton Ronald Reagan",0
"479","Bernie Sanders","1","Joe Biden Abraham Lincoln",0
"480","Bernie Sanders","1","Joe Biden Barack Obama",1
"481","Bernie Sanders","1","Joe Biden Donald Trump",0
"482","Bernie Sanders","1","Joe Biden Elizabeth Warren",1
"483","Bernie Sanders","1","Joe Biden George W. Bush",0
"484","Bernie Sanders","1","Joe Biden Hillary Clinton",0
"485","Bernie Sanders","1","Joe Biden Richard Nixon",0
"486","Bernie Sanders","1","Joe Biden Ronald Reagan",0
"487","Bernie Sanders","1","Richard Nixon Abraham Lincoln",1
"488","Bernie Sanders","1","Richard Nixon Barack Obama",1
"489","Bernie Sanders","1","Richard Nixon Donald Trump",1
"490","Bernie Sanders","1","Richard Nixon Elizabeth Warren",1
"491","Bernie Sanders","1","Richard Nixon George W. Bush",0
"492","Bernie Sanders","1","Richard Nixon Hillary Clinton",1
"493","Bernie Sanders","1","Richard Nixon Joe Biden",1
"494","Bernie Sanders","1","Richard Nixon Ronald Reagan",0
"495","Bernie Sanders","1","Ronald Reagan Abraham Lincoln",1
"496","Bernie Sanders","1","Ronald Reagan Barack Obama",1
"497","Bernie Sanders","1","Ronald Reagan Donald Trump",1
"498","Bernie Sanders","1","Ronald Reagan Elizabeth Warren",1
"499","Bernie Sanders","1","Ronald Reagan George W. Bush",0
"500","Bernie Sanders","1","Ronald Reagan Hillary Clinton",1
"501","Bernie Sanders","1","Ronald Reagan Joe Biden",1
"502","Bernie Sanders","1","Ronald Reagan Richard Nixon",1
"503","Donald Trump","1","Abraham Lincoln Barack Obama",1
"504","Donald Trump","1","Abraham Lincoln Bernie Sanders",0
"505","Donald Trump","1","Abraham Lincoln Elizabeth Warren",0
"506","Donald Trump","1","Abraham Lincoln George W. Bush",0
"507","Donald Trump","1","Abraham Lincoln Hillary Clinton",0
"508","Donald Trump","1","Abraham Lincoln Joe Biden",0
"509","Donald Trump","1","Abraham Lincoln Richard Nixon",1
"510","Donald Trump","1","Abraham Lincoln Ronald Reagan",1
"511","Donald Trump","1","Barack Obama Abraham Lincoln",0
"512","Donald Trump","1","Barack Obama Bernie Sanders",0
"513","Donald Trump","1","Barack Obama Elizabeth Warren",0
"514","Donald Trump","1","Barack Obama George W. Bush",0
"515","Donald Trump","1","Barack Obama Hillary Clinton",0
"516","Donald Trump","1","Barack Obama Joe Biden",1
"517","Donald Trump","1","Barack Obama Richard Nixon",0
"518","Donald Trump","1","Barack Obama Ronald Reagan",1
"519","Donald Trump","1","Bernie Sanders Abraham Lincoln",1
"520","Donald Trump","1","Bernie Sanders Barack Obama",1
"521","Donald Trump","1","Bernie Sanders Elizabeth Warren",1
"522","Donald Trump","1","Bernie Sanders George W. Bush",1
"523","Donald Trump","1","Bernie Sanders Hillary Clinton",1
"524","Donald Trump","1","Bernie Sanders Joe Biden",0
"525","Donald Trump","1","Bernie Sanders Richard Nixon",1
"526","Donald Trump","1","Bernie Sanders Ronald Reagan",1
"527","Donald Trump","1","Elizabeth Warren Abraham Lincoln",1
"528","Donald Trump","1","Elizabeth Warren Barack Obama",1
"529","Donald Trump","1","Elizabeth Warren Bernie Sanders",1
"530","Donald Trump","1","Elizabeth Warren George W. Bush",1
"531","Donald Trump","1","Elizabeth Warren Hillary Clinton",0
"532","Donald Trump","1","Elizabeth Warren Joe Biden",1
"533","Donald Trump","1","Elizabeth Warren Richard Nixon",1
"534","Donald Trump","1","Elizabeth Warren Ronald Reagan",1
"535","Donald Trump","1","George W. Bush Abraham Lincoln",1
"536","Donald Trump","1","George W. Bush Barack Obama",0
"537","Donald Trump","1","George W. Bush Bernie Sanders",0
"538","Donald Trump","1","George W. Bush Elizabeth Warren",0
"539","Donald Trump","1","George W. Bush Hillary Clinton",0
"540","Donald Trump","1","George W. Bush Joe Biden",0
"541","Donald Trump","1","George W. Bush Richard Nixon",1
"542","Donald Trump","1","George W. Bush Ronald Reagan",0
"543","Donald Trump","1","Hillary Clinton Abraham Lincoln",1
"544","Donald Trump","1","Hillary Clinton Barack Obama",1
"545","Donald Trump","1","Hillary Clinton Bernie Sanders",1
"546","Donald Trump","1","Hillary Clinton Elizabeth Warren",0
"547","Donald Trump","1","Hillary Clinton George W. Bush",1
"548","Donald Trump","1","Hillary Clinton Joe Biden",1
"549","Donald Trump","1","Hillary Clinton Richard Nixon",1
"550","Donald Trump","1","Hillary Clinton Ronald Reagan",1
"551","Donald Trump","1","Joe Biden Abraham Lincoln",1
"552","Donald Trump","1","Joe Biden Barack Obama",0
"553","Donald Trump","1","Joe Biden Bernie Sanders",0
"554","Donald Trump","1","Joe Biden Elizabeth Warren",0
"555","Donald Trump","1","Joe Biden George W. Bush",1
"556","Donald Trump","1","Joe Biden Hillary Clinton",0
"557","Donald Trump","1","Joe Biden Richard Nixon",1
"558","Donald Trump","1","Joe Biden Ronald Reagan",1
"559","Donald Trump","1","Richard Nixon Abraham Lincoln",0
"560","Donald Trump","1","Richard Nixon Barack Obama",1
"561","Donald Trump","1","Richard Nixon Bernie Sanders",1
"562","Donald Trump","1","Richard Nixon Elizabeth Warren",0
"563","Donald Trump","1","Richard Nixon George W. Bush",0
"564","Donald Trump","1","Richard Nixon Hillary Clinton",0
"565","Donald Trump","1","Richard Nixon Joe Biden",0
"566","Donald Trump","1","Richard Nixon Ronald Reagan",0
"567","Donald Trump","1","Ronald Reagan Abraham Lincoln",0
"568","Donald Trump","1","Ronald Reagan Barack Obama",0
"569","Donald Trump","1","Ronald Reagan Bernie Sanders",1
"570","Donald Trump","1","Ronald Reagan Elizabeth Warren",0
"571","Donald Trump","1","Ronald Reagan George W. Bush",1
"572","Donald Trump","1","Ronald Reagan Hillary Clinton",1
"573","Donald Trump","1","Ronald Reagan Joe Biden",0
"574","Donald Trump","1","Ronald Reagan Richard Nixon",0
"575","Abraham Lincoln","10","Barack Obama Bernie Sanders",0
"576","Abraham Lincoln","10","Barack Obama Donald Trump",0
"577","Abraham Lincoln","10","Barack Obama Elizabeth Warren",0
"578","Abraham Lincoln","10","Barack Obama George W. Bush",0
"579","Abraham Lincoln","10","Barack Obama Hillary Clinton",0
"580","Abraham Lincoln","10","Barack Obama Joe Biden",0
"581","Abraham Lincoln","10","Barack Obama Richard Nixon",0
"582","Abraham Lincoln","10","Barack Obama Ronald Reagan",0
"583","Abraham Lincoln","10","Bernie Sanders Barack Obama",1
"584","Abraham Lincoln","10","Bernie Sanders Donald Trump",0
"585","Abraham Lincoln","10","Bernie Sanders Elizabeth Warren",0
"586","Abraham Lincoln","10","Bernie Sanders George W. Bush",0
"587","Abraham Lincoln","10","Bernie Sanders Hillary Clinton",0
"588","Abraham Lincoln","10","Bernie Sanders Joe Biden",0
"589","Abraham Lincoln","10","Bernie Sanders Richard Nixon",0
"590","Abraham Lincoln","10","Bernie Sanders Ronald Reagan",0
"591","Abraham Lincoln","10","Donald Trump Barack Obama",1
"592","Abraham Lincoln","10","Donald Trump Bernie Sanders",1
"593","Abraham Lincoln","10","Donald Trump Elizabeth Warren",1
"594","Abraham Lincoln","10","Donald Trump George W. Bush",0
"595","Abraham Lincoln","10","Donald Trump Hillary Clinton",1
"596","Abraham Lincoln","10","Donald Trump Joe Biden",1
"597","Abraham Lincoln","10","Donald Trump Richard Nixon",1
"598","Abraham Lincoln","10","Donald Trump Ronald Reagan",1
"599","Abraham Lincoln","10","Elizabeth Warren Barack Obama",1
"600","Abraham Lincoln","10","Elizabeth Warren Bernie Sanders",1
"601","Abraham Lincoln","10","Elizabeth Warren Donald Trump",0
"602","Abraham Lincoln","10","Elizabeth Warren George W. Bush",0
"603","Abraham Lincoln","10","Elizabeth Warren Hillary Clinton",0
"604","Abraham Lincoln","10","Elizabeth Warren Joe Biden",1
"605","Abraham Lincoln","10","Elizabeth Warren Richard Nixon",0
"606","Abraham Lincoln","10","Elizabeth Warren Ronald Reagan",1
"607","Abraham Lincoln","10","George W. Bush Barack Obama",1
"608","Abraham Lincoln","10","George W. Bush Bernie Sanders",1
"609","Abraham Lincoln","10","George W. Bush Donald Trump",1
"610","Abraham Lincoln","10","George W. Bush Elizabeth Warren",1
"611","Abraham Lincoln","10","George W. Bush Hillary Clinton",1
"612","Abraham Lincoln","10","George W. Bush Joe Biden",1
"613","Abraham Lincoln","10","George W. Bush Richard Nixon",0
"614","Abraham Lincoln","10","George W. Bush Ronald Reagan",1
"615","Abraham Lincoln","10","Hillary Clinton Barack Obama",1
"616","Abraham Lincoln","10","Hillary Clinton Bernie Sanders",1
"617","Abraham Lincoln","10","Hillary Clinton Donald Trump",0
"618","Abraham Lincoln","10","Hillary Clinton Elizabeth Warren",1
"619","Abraham Lincoln","10","Hillary Clinton George W. Bush",0
"620","Abraham Lincoln","10","Hillary Clinton Joe Biden",1
"621","Abraham Lincoln","10","Hillary Clinton Richard Nixon",0
"622","Abraham Lincoln","10","Hillary Clinton Ronald Reagan",1
"623","Abraham Lincoln","10","Joe Biden Barack Obama",1
"624","Abraham Lincoln","10","Joe Biden Bernie Sanders",0
"625","Abraham Lincoln","10","Joe Biden Donald Trump",0
"626","Abraham Lincoln","10","Joe Biden Elizabeth Warren",0
"627","Abraham Lincoln","10","Joe Biden George W. Bush",0
"628","Abraham Lincoln","10","Joe Biden Hillary Clinton",0
"629","Abraham Lincoln","10","Joe Biden Richard Nixon",0
"630","Abraham Lincoln","10","Joe Biden Ronald Reagan",1
"631","Abraham Lincoln","10","Richard Nixon Barack Obama",1
"632","Abraham Lincoln","10","Richard Nixon Bernie Sanders",1
"633","Abraham Lincoln","10","Richard Nixon Donald Trump",0
"634","Abraham Lincoln","10","Richard Nixon Elizabeth Warren",1
"635","Abraham Lincoln","10","Richard Nixon George W. Bush",0
"636","Abraham Lincoln","10","Richard Nixon Hillary Clinton",0
"637","Abraham Lincoln","10","Richard Nixon Joe Biden",1
"638","Abraham Lincoln","10","Richard Nixon Ronald Reagan",1
"639","Abraham Lincoln","10","Ronald Reagan Barack Obama",1
"640","Abraham Lincoln","10","Ronald Reagan Bernie Sanders",1
"641","Abraham Lincoln","10","Ronald Reagan Donald Trump",0
"642","Abraham Lincoln","10","Ronald Reagan Elizabeth Warren",0
"643","Abraham Lincoln","10","Ronald Reagan George W. Bush",0
"644","Abraham Lincoln","10","Ronald Reagan Hillary Clinton",0
"645","Abraham Lincoln","10","Ronald Reagan Joe Biden",0
"646","Abraham Lincoln","10","Ronald Reagan Richard Nixon",0
"647","Barack Obama","10","Abraham Lincoln Bernie Sanders",0
"648","Barack Obama","10","Abraham Lincoln Donald Trump",0
"649","Barack Obama","10","Abraham Lincoln Elizabeth Warren",0
"650","Barack Obama","10","Abraham Lincoln George W. Bush",0
"651","Barack Obama","10","Abraham Lincoln Hillary Clinton",0
"652","Barack Obama","10","Abraham Lincoln Joe Biden",1
"653","Barack Obama","10","Abraham Lincoln Richard Nixon",0
"654","Barack Obama","10","Abraham Lincoln Ronald Reagan",0
"655","Barack Obama","10","Bernie Sanders Abraham Lincoln",0
"656","Barack Obama","10","Bernie Sanders Donald Trump",0
"657","Barack Obama","10","Bernie Sanders Elizabeth Warren",0
"658","Barack Obama","10","Bernie Sanders George W. Bush",0
"659","Barack Obama","10","Bernie Sanders Hillary Clinton",0
"660","Barack Obama","10","Bernie Sanders Joe Biden",1
"661","Barack Obama","10","Bernie Sanders Richard Nixon",0
"662","Barack Obama","10","Bernie Sanders Ronald Reagan",0
"663","Barack Obama","10","Donald Trump Abraham Lincoln",1
"664","Barack Obama","10","Donald Trump Bernie Sanders",1
"665","Barack Obama","10","Donald Trump Elizabeth Warren",1
"666","Barack Obama","10","Donald Trump George W. Bush",0
"667","Barack Obama","10","Donald Trump Hillary Clinton",1
"668","Barack Obama","10","Donald Trump Joe Biden",1
"669","Barack Obama","10","Donald Trump Richard Nixon",0
"670","Barack Obama","10","Donald Trump Ronald Reagan",1
"671","Barack Obama","10","Elizabeth Warren Abraham Lincoln",1
"672","Barack Obama","10","Elizabeth Warren Bernie Sanders",0
"673","Barack Obama","10","Elizabeth Warren Donald Trump",0
"674","Barack Obama","10","Elizabeth Warren George W. Bush",0
"675","Barack Obama","10","Elizabeth Warren Hillary Clinton",0
"676","Barack Obama","10","Elizabeth Warren Joe Biden",1
"677","Barack Obama","10","Elizabeth Warren Richard Nixon",0
"678","Barack Obama","10","Elizabeth Warren Ronald Reagan",0
"679","Barack Obama","10","George W. Bush Abraham Lincoln",1
"680","Barack Obama","10","George W. Bush Bernie Sanders",1
"681","Barack Obama","10","George W. Bush Donald Trump",1
"682","Barack Obama","10","George W. Bush Elizabeth Warren",1
"683","Barack Obama","10","George W. Bush Hillary Clinton",1
"684","Barack Obama","10","George W. Bush Joe Biden",1
"685","Barack Obama","10","George W. Bush Richard Nixon",0
"686","Barack Obama","10","George W. Bush Ronald Reagan",0
"687","Barack Obama","10","Hillary Clinton Abraham Lincoln",1
"688","Barack Obama","10","Hillary Clinton Bernie Sanders",1
"689","Barack Obama","10","Hillary Clinton Donald Trump",0
"690","Barack Obama","10","Hillary Clinton Elizabeth Warren",0
"691","Barack Obama","10","Hillary Clinton George W. Bush",0
"692","Barack Obama","10","Hillary Clinton Joe Biden",1
"693","Barack Obama","10","Hillary Clinton Richard Nixon",0
"694","Barack Obama","10","Hillary Clinton Ronald Reagan",0
"695","Barack Obama","10","Joe Biden Abraham Lincoln",0
"696","Barack Obama","10","Joe Biden Bernie Sanders",0
"697","Barack Obama","10","Joe Biden Donald Trump",0
"698","Barack Obama","10","Joe Biden Elizabeth Warren",0
"699","Barack Obama","10","Joe Biden George W. Bush",0
"700","Barack Obama","10","Joe Biden Hillary Clinton",0
"701","Barack Obama","10","Joe Biden Richard Nixon",0
"702","Barack Obama","10","Joe Biden Ronald Reagan",0
"703","Barack Obama","10","Richard Nixon Abraham Lincoln",1
"704","Barack Obama","10","Richard Nixon Bernie Sanders",1
"705","Barack Obama","10","Richard Nixon Donald Trump",0
"706","Barack Obama","10","Richard Nixon Elizabeth Warren",1
"707","Barack Obama","10","Richard Nixon George W. Bush",0
"708","Barack Obama","10","Richard Nixon Hillary Clinton",1
"709","Barack Obama","10","Richard Nixon Joe Biden",1
"710","Barack Obama","10","Richard Nixon Ronald Reagan",1
"711","Barack Obama","10","Ronald Reagan Abraham Lincoln",1
"712","Barack Obama","10","Ronald Reagan Bernie Sanders",1
"713","Barack Obama","10","Ronald Reagan Donald Trump",1
"714","Barack Obama","10","Ronald Reagan Elizabeth Warren",1
"715","Barack Obama","10","Ronald Reagan George W. Bush",1
"716","Barack Obama","10","Ronald Reagan Hillary Clinton",1
"717","Barack Obama","10","Ronald Reagan Joe Biden",1
"718","Barack Obama","10","Ronald Reagan Richard Nixon",0
"719","Bernie Sanders","10","Abraham Lincoln Barack Obama",1
"720","Bernie Sanders","10","Abraham Lincoln Donald Trump",0
"721","Bernie Sanders","10","Abraham Lincoln Elizabeth Warren",1
"722","Bernie Sanders","10","Abraham Lincoln George W. Bush",0
"723","Bernie Sanders","10","Abraham Lincoln Hillary Clinton",0
"724","Bernie Sanders","10","Abraham Lincoln Joe Biden",1
"725","Bernie Sanders","10","Abraham Lincoln Richard Nixon",0
"726","Bernie Sanders","10","Abraham Lincoln Ronald Reagan",0
"727","Bernie Sanders","10","Barack Obama Abraham Lincoln",0
"728","Bernie Sanders","10","Barack Obama Donald Trump",0
"729","Bernie Sanders","10","Barack Obama Elizabeth Warren",1
"730","Bernie Sanders","10","Barack Obama George W. Bush",0
"731","Bernie Sanders","10","Barack Obama Hillary Clinton",0
"732","Bernie Sanders","10","Barack Obama Joe Biden",0
"733","Bernie Sanders","10","Barack Obama Richard Nixon",0
"734","Bernie Sanders","10","Barack Obama Ronald Reagan",0
"735","Bernie Sanders","10","Donald Trump Abraham Lincoln",1
"736","Bernie Sanders","10","Donald Trump Barack Obama",1
"737","Bernie Sanders","10","Donald Trump Elizabeth Warren",1
"738","Bernie Sanders","10","Donald Trump George W. Bush",0
"739","Bernie Sanders","10","Donald Trump Hillary Clinton",1
"740","Bernie Sanders","10","Donald Trump Joe Biden",1
"741","Bernie Sanders","10","Donald Trump Richard Nixon",1
"742","Bernie Sanders","10","Donald Trump Ronald Reagan",1
"743","Bernie Sanders","10","Elizabeth Warren Abraham Lincoln",0
"744","Bernie Sanders","10","Elizabeth Warren Barack Obama",0
"745","Bernie Sanders","10","Elizabeth Warren Donald Trump",0
"746","Bernie Sanders","10","Elizabeth Warren George W. Bush",0
"747","Bernie Sanders","10","Elizabeth Warren Hillary Clinton",0
"748","Bernie Sanders","10","Elizabeth Warren Joe Biden",0
"749","Bernie Sanders","10","Elizabeth Warren Richard Nixon",0
"750","Bernie Sanders","10","Elizabeth Warren Ronald Reagan",0
"751","Bernie Sanders","10","George W. Bush Abraham Lincoln",1
"752","Bernie Sanders","10","George W. Bush Barack Obama",1
"753","Bernie Sanders","10","George W. Bush Donald Trump",1
"754","Bernie Sanders","10","George W. Bush Elizabeth Warren",1
"755","Bernie Sanders","10","George W. Bush Hillary Clinton",1
"756","Bernie Sanders","10","George W. Bush Joe Biden",1
"757","Bernie Sanders","10","George W. Bush Richard Nixon",1
"758","Bernie Sanders","10","George W. Bush Ronald Reagan",1
"759","Bernie Sanders","10","Hillary Clinton Abraham Lincoln",1
"760","Bernie Sanders","10","Hillary Clinton Barack Obama",1
"761","Bernie Sanders","10","Hillary Clinton Donald Trump",0
"762","Bernie Sanders","10","Hillary Clinton Elizabeth Warren",1
