Unnamed: 0,Concept,ID,Question,ChoiceNumber
471,Barack Obama,11,Hillary Clinton Abraham Lincoln,1
472,Barack Obama,11,Hillary Clinton Bernie Sanders,1
473,Barack Obama,11,Hillary Clinton Donald Trump,0
474,Barack Obama,11,Hillary Clinton Elizabeth Warren,0
475,Barack Obama,11,Hillary Clinton George W. Bush,0
476,Barack Obama,11,Hillary Clinton Joe Biden,1
477,Barack Obama,11,Hillary Clinton Richard Nixon,0
478,Barack Obama,11,Hillary Clinton Ronald Reagan,0
479,Barack Obama,11,Joe Biden Abraham Lincoln,1
480,Barack Obama,11,Joe Biden Bernie Sanders,0
481,Barack Obama,11,Joe Biden Donald Trump,0
482,Barack Obama,11,Joe Biden Elizabeth Warren,0
483,Barack Obama,11,Joe Biden George W. Bush,0
484,Barack Obama,11,Joe Biden Hillary Clinton,0
485,Barack Obama,11,Joe Biden Richard Nixon,0
486,Barack Obama,11,Joe Biden Ronald Reagan,0
487,Barack Obama,11,Richard Nixon Abraham Lincoln,1
488,Barack Obama,11,Richard Nixon Bernie Sanders,1
489,Barack Obama,11,Richard Nixon Donald Trump,0
490,Barack Obama,11,Richard Nixon Elizabeth Warren,1
491,Barack Obama,11,Richard Nixon George W. Bush,0
492,Barack Obama,11,Richard Nixon Hillary Clinton,1
493,Barack Obama,11,Richard Nixon Joe Biden,1
494,Barack Obama,11,Richard Nixon Ronald Reagan,1
495,Barack Obama,11,Ronald Reagan Abraham Lincoln,1
496,Barack Obama,11,Ronald Reagan Bernie Sanders,1
497,Barack Obama,11,Ronald Reagan Donald Trump,1
498,Barack Obama,11,Ronald Reagan Elizabeth Warren,1
499,Barack Obama,11,Ronald Reagan George W. Bush,0
500,Barack Obama,11,Ronald Reagan Hillary Clinton,1
501,Barack Obama,11,Ronald Reagan Joe Biden,1
502,Barack Obama,11,Ronald Reagan Richard Nixon,0
503,Bernie Sanders,11,Abraham Lincoln Barack Obama,1
504,Bernie Sanders,11,Abraham Lincoln Donald Trump,0
505,Bernie Sanders,11,Abraham Lincoln Elizabeth Warren,1
506,Bernie Sanders,11,Abraham Lincoln George W. Bush,0
507,Bernie Sanders,11,Abraham Lincoln Hillary Clinton,0
508,Bernie Sanders,11,Abraham Lincoln Joe Biden,0
509,Bernie Sanders,11,Abraham Lincoln Richard Nixon,0
510,Bernie Sanders,11,Abraham Lincoln Ronald Reagan,0
511,Bernie Sanders,11,Barack Obama Abraham Lincoln,0
512,Bernie Sanders,11,Barack Obama Donald Trump,0
513,Bernie Sanders,11,Barack Obama Elizabeth Warren,1
514,Bernie Sanders,11,Barack Obama George W. Bush,0
515,Bernie Sanders,11,Barack Obama Hillary Clinton,0
516,Bernie Sanders,11,Barack Obama Joe Biden,0
517,Bernie Sanders,11,Barack Obama Richard Nixon,0
518,Bernie Sanders,11,Barack Obama Ronald Reagan,0
519,Bernie Sanders,11,Donald Trump Abraham Lincoln,1
520,Bernie Sanders,11,Donald Trump Barack Obama,1
521,Bernie Sanders,11,Donald Trump Elizabeth Warren,1
522,Bernie Sanders,11,Donald Trump George W. Bush,0
523,Bernie Sanders,11,Donald Trump Hillary Clinton,1
524,Bernie Sanders,11,Donald Trump Joe Biden,1
525,Bernie Sanders,11,Donald Trump Richard Nixon,1
526,Bernie Sanders,11,Donald Trump Ronald Reagan,0
527,Bernie Sanders,11,Elizabeth Warren Abraham Lincoln,0
528,Bernie Sanders,11,Elizabeth Warren Barack Obama,0
529,Bernie Sanders,11,Elizabeth Warren Donald Trump,0
530,Bernie Sanders,11,Elizabeth Warren George W. Bush,0
531,Bernie Sanders,11,Elizabeth Warren Hillary Clinton,0
532,Bernie Sanders,11,Elizabeth Warren Joe Biden,0
533,Bernie Sanders,11,Elizabeth Warren Richard Nixon,0
534,Bernie Sanders,11,Elizabeth Warren Ronald Reagan,0
535,Bernie Sanders,11,George W. Bush Abraham Lincoln,1
536,Bernie Sanders,11,George W. Bush Barack Obama,1
537,Bernie Sanders,11,George W. Bush Donald Trump,1
538,Bernie Sanders,11,George W. Bush Elizabeth Warren,1
539,Bernie Sanders,11,George W. Bush Hillary Clinton,1
540,Bernie Sanders,11,George W. Bush Joe Biden,1
541,Bernie Sanders,11,George W. Bush Richard Nixon,1
542,Bernie Sanders,11,George W. Bush Ronald Reagan,1
543,Bernie Sanders,11,Hillary Clinton Abraham Lincoln,1
544,Bernie Sanders,11,Hillary Clinton Barack Obama,1
545,Bernie Sanders,11,Hillary Clinton Donald Trump,0
546,Bernie Sanders,11,Hillary Clinton Elizabeth Warren,1
547,Bernie Sanders,11,Hillary Clinton George W. Bush,0
548,Bernie Sanders,11,Hillary Clinton Joe Biden,1
549,Bernie Sanders,11,Hillary Clinton Richard Nixon,0
550,Bernie Sanders,11,Hillary Clinton Ronald Reagan,0
551,Bernie Sanders,11,Joe Biden Abraham Lincoln,1
552,Bernie Sanders,11,Joe Biden Barack Obama,1
553,Bernie Sanders,11,Joe Biden Donald Trump,0
554,Bernie Sanders,11,Joe Biden Elizabeth Warren,1
555,Bernie Sanders,11,Joe Biden George W. Bush,0
556,Bernie Sanders,11,Joe Biden Hillary Clinton,0
557,Bernie Sanders,11,Joe Biden Richard Nixon,0
558,Bernie Sanders,11,Joe Biden Ronald Reagan,0
559,Bernie Sanders,11,Richard Nixon Abraham Lincoln,1
560,Bernie Sanders,11,Richard Nixon Barack Obama,1
561,Bernie Sanders,11,Richard Nixon Donald Trump,1
562,Bernie Sanders,11,Richard Nixon Elizabeth Warren,1
563,Bernie Sanders,11,Richard Nixon George W. Bush,0
564,Bernie Sanders,11,Richard Nixon Hillary Clinton,0
565,Bernie Sanders,11,Richard Nixon Joe Biden,1
566,Bernie Sanders,11,Richard Nixon Ronald Reagan,0
567,Bernie Sanders,11,Ronald Reagan Abraham Lincoln,1
568,Bernie Sanders,11,Ronald Reagan Barack Obama,1
569,Bernie Sanders,11,Ronald Reagan Donald Trump,1
570,Bernie Sanders,11,Ronald Reagan Elizabeth Warren,1
571,Bernie Sanders,11,Ronald Reagan George W. Bush,0
572,Bernie Sanders,11,Ronald Reagan Hillary Clinton,1
573,Bernie Sanders,11,Ronald Reagan Joe Biden,1
574,Bernie Sanders,11,Ronald Reagan Richard Nixon,1
575,Barack Obama,12,Abraham Lincoln Bernie Sanders,0
576,Barack Obama,12,Abraham Lincoln Donald Trump,0
577,Barack Obama,12,Abraham Lincoln Elizabeth Warren,0
578,Barack Obama,12,Abraham Lincoln George W. Bush,0
579,Barack Obama,12,Abraham Lincoln Hillary Clinton,0
580,Barack Obama,12,Abraham Lincoln Joe Biden,0
581,Barack Obama,12,Abraham Lincoln Richard Nixon,0
582,Barack Obama,12,Abraham Lincoln Ronald Reagan,0
583,Barack Obama,12,Bernie Sanders Abraham Lincoln,0
584,Barack Obama,12,Bernie Sanders Donald Trump,0
585,Barack Obama,12,Bernie Sanders Elizabeth Warren,0
586,Barack Obama,12,Bernie Sanders George W. Bush,0
587,Barack Obama,12,Bernie Sanders Hillary Clinton,0
588,Barack Obama,12,Bernie Sanders Joe Biden,1
589,Barack Obama,12,Bernie Sanders Richard Nixon,0
590,Barack Obama,12,Bernie Sanders Ronald Reagan,0
591,Barack Obama,12,Donald Trump Abraham Lincoln,1
592,Barack Obama,12,Donald Trump Bernie Sanders,1
593,Barack Obama,12,Donald Trump Elizabeth Warren,1
594,Barack Obama,12,Donald Trump George W. Bush,0
595,Barack Obama,12,Donald Trump Hillary Clinton,1
596,Barack Obama,12,Donald Trump Joe Biden,1
597,Barack Obama,12,Donald Trump Richard Nixon,1
598,Barack Obama,12,Donald Trump Ronald Reagan,1
599,Barack Obama,12,Elizabeth Warren Abraham Lincoln,0
600,Barack Obama,12,Elizabeth Warren Bernie Sanders,1
601,Barack Obama,12,Elizabeth Warren Donald Trump,0
602,Barack Obama,12,Elizabeth Warren George W. Bush,0
603,Barack Obama,12,Elizabeth Warren Hillary Clinton,1
604,Barack Obama,12,Elizabeth Warren Joe Biden,1
605,Barack Obama,12,Elizabeth Warren Richard Nixon,0
606,Barack Obama,12,Elizabeth Warren Ronald Reagan,0
607,Barack Obama,12,George W. Bush Abraham Lincoln,1
608,Barack Obama,12,George W. Bush Bernie Sanders,1
609,Barack Obama,12,George W. Bush Donald Trump,1
610,Barack Obama,12,George W. Bush Elizabeth Warren,1
611,Barack Obama,12,George W. Bush Hillary Clinton,1
612,Barack Obama,12,George W. Bush Joe Biden,1
613,Barack Obama,12,George W. Bush Richard Nixon,0
614,Barack Obama,12,George W. Bush Ronald Reagan,0
615,Barack Obama,12,Hillary Clinton Abraham Lincoln,1
616,Barack Obama,12,Hillary Clinton Bernie Sanders,1
617,Barack Obama,12,Hillary Clinton Donald Trump,0
618,Barack Obama,12,Hillary Clinton Elizabeth Warren,0
619,Barack Obama,12,Hillary Clinton George W. Bush,0
620,Barack Obama,12,Hillary Clinton Joe Biden,0
621,Barack Obama,12,Hillary Clinton Richard Nixon,0
622,Barack Obama,12,Hillary Clinton Ronald Reagan,0
623,Barack Obama,12,Joe Biden Abraham Lincoln,1
624,Barack Obama,12,Joe Biden Bernie Sanders,0
625,Barack Obama,12,Joe Biden Donald Trump,0
626,Barack Obama,12,Joe Biden Elizabeth Warren,0
627,Barack Obama,12,Joe Biden George W. Bush,0
628,Barack Obama,12,Joe Biden Hillary Clinton,0
629,Barack Obama,12,Joe Biden Richard Nixon,0
630,Barack Obama,12,Joe Biden Ronald Reagan,0
631,Barack Obama,12,Richard Nixon Abraham Lincoln,1
632,Barack Obama,12,Richard Nixon Bernie Sanders,1
633,Barack Obama,12,Richard Nixon Donald Trump,0
634,Barack Obama,12,Richard Nixon Elizabeth Warren,1
635,Barack Obama,12,Richard Nixon George W. Bush,1
636,Barack Obama,12,Richard Nixon Hillary Clinton,1
637,Barack Obama,12,Richard Nixon Joe Biden,1
638,Barack Obama,12,Richard Nixon Ronald Reagan,0
639,Barack Obama,12,Ronald Reagan Abraham Lincoln,1
640,Barack Obama,12,Ronald Reagan Bernie Sanders,1
641,Barack Obama,12,Ronald Reagan Donald Trump,1
642,Barack Obama,12,Ronald Reagan Elizabeth Warren,1
643,Barack Obama,12,Ronald Reagan George W. Bush,1
644,Barack Obama,12,Ronald Reagan Hillary Clinton,1
645,Barack Obama,12,Ronald Reagan Joe Biden,1
646,Barack Obama,12,Ronald Reagan Richard Nixon,0
647,Bernie Sanders,12,Abraham Lincoln Barack Obama,1
648,Bernie Sanders,12,Abraham Lincoln Donald Trump,0
649,Bernie Sanders,12,Abraham Lincoln Elizabeth Warren,1
650,Bernie Sanders,12,Abraham Lincoln George W. Bush,0
651,Bernie Sanders,12,Abraham Lincoln Hillary Clinton,0
652,Bernie Sanders,12,Abraham Lincoln Joe Biden,1
653,Bernie Sanders,12,Abraham Lincoln Richard Nixon,0
654,Bernie Sanders,12,Abraham Lincoln Ronald Reagan,1
655,Bernie Sanders,12,Barack Obama Abraham Lincoln,0
656,Bernie Sanders,12,Barack Obama Donald Trump,0
657,Bernie Sanders,12,Barack Obama Elizabeth Warren,1
658,Bernie Sanders,12,Barack Obama George W. Bush,0
659,Bernie Sanders,12,Barack Obama Hillary Clinton,0
660,Bernie Sanders,12,Barack Obama Joe Biden,0
661,Bernie Sanders,12,Barack Obama Richard Nixon,0
662,Bernie Sanders,12,Barack Obama Ronald Reagan,0
663,Bernie Sanders,12,Donald Trump Abraham Lincoln,1
664,Bernie Sanders,12,Donald Trump Barack Obama,1
665,Bernie Sanders,12,Donald Trump Elizabeth Warren,1
666,Bernie Sanders,12,Donald Trump George W. Bush,0
667,Bernie Sanders,12,Donald Trump Hillary Clinton,1
668,Bernie Sanders,12,Donald Trump Joe Biden,1
669,Bernie Sanders,12,Donald Trump Richard Nixon,0
670,Bernie Sanders,12,Donald Trump Ronald Reagan,1
671,Bernie Sanders,12,Elizabeth Warren Abraham Lincoln,0
672,Bernie Sanders,12,Elizabeth Warren Barack Obama,0
673,Bernie Sanders,12,Elizabeth Warren Donald Trump,0
674,Bernie Sanders,12,Elizabeth Warren George W. Bush,0
675,Bernie Sanders,12,Elizabeth Warren Hillary Clinton,0
676,Bernie Sanders,12,Elizabeth Warren Joe Biden,0
677,Bernie Sanders,12,Elizabeth Warren Richard Nixon,0
678,Bernie Sanders,12,Elizabeth Warren Ronald Reagan,0
679,Bernie Sanders,12,George W. Bush Abraham Lincoln,1
680,Bernie Sanders,12,George W. Bush Barack Obama,1
681,Bernie Sanders,12,George W. Bush Donald Trump,1
682,Bernie Sanders,12,George W. Bush Elizabeth Warren,1
683,Bernie Sanders,12,George W. Bush Hillary Clinton,1
684,Bernie Sanders,12,George W. Bush Joe Biden,1
685,Bernie Sanders,12,George W. Bush Richard Nixon,1
686,Bernie Sanders,12,George W. Bush Ronald Reagan,1
687,Bernie Sanders,12,Hillary Clinton Abraham Lincoln,1
688,Bernie Sanders,12,Hillary Clinton Barack Obama,1
689,Bernie Sanders,12,Hillary Clinton Donald Trump,0
690,Bernie Sanders,12,Hillary Clinton Elizabeth Warren,1
691,Bernie Sanders,12,Hillary Clinton George W. Bush,0
692,Bernie Sanders,12,Hillary Clinton Joe Biden,1
693,Bernie Sanders,12,Hillary Clinton Richard Nixon,0
694,Bernie Sanders,12,Hillary Clinton Ronald Reagan,0
695,Bernie Sanders,12,Joe Biden Abraham Lincoln,0
696,Bernie Sanders,12,Joe Biden Barack Obama,1
697,Bernie Sanders,12,Joe Biden Donald Trump,0
698,Bernie Sanders,12,Joe Biden Elizabeth Warren,1
699,Bernie Sanders,12,Joe Biden George W. Bush,0
700,Bernie Sanders,12,Joe Biden Hillary Clinton,0
701,Bernie Sanders,12,Joe Biden Richard Nixon,0
702,Bernie Sanders,12,Joe Biden Ronald Reagan,0
703,Bernie Sanders,12,Richard Nixon Abraham Lincoln,1
704,Bernie Sanders,12,Richard Nixon Barack Obama,1
705,Bernie Sanders,12,Richard Nixon Donald Trump,1
706,Bernie Sanders,12,Richard Nixon Elizabeth Warren,1
707,Bernie Sanders,12,Richard Nixon George W. Bush,0
708,Bernie Sanders,12,Richard Nixon Hillary Clinton,1
709,Bernie Sanders,12,Richard Nixon Joe Biden,1
710,Bernie Sanders,12,Richard Nixon Ronald Reagan,0
711,Bernie Sanders,12,Ronald Reagan Abraham Lincoln,1
712,Bernie Sanders,12,Ronald Reagan Barack Obama,1
713,Bernie Sanders,12,Ronald Reagan Donald Trump,1
714,Bernie Sanders,12,Ronald Reagan Elizabeth Warren,1
715,Bernie Sanders,12,Ronald Reagan George W. Bush,0
716,Bernie Sanders,12,Ronald Reagan Hillary Clinton,1
717,Bernie Sanders,12,Ronald Reagan Joe Biden,1
718,Bernie Sanders,12,Ronald Reagan Richard Nixon,1
719,Barack Obama,13,Abraham Lincoln Bernie Sanders,1
720,Barack Obama,13,Abraham Lincoln Donald Trump,0
721,Barack Obama,13,Abraham Lincoln Elizabeth Warren,0
722,Barack Obama,13,Abraham Lincoln George W. Bush,0
723,Barack Obama,13,Abraham Lincoln Hillary Clinton,1
724,Barack Obama,13,Abraham Lincoln Joe Biden,1
725,Barack Obama,13,Abraham Lincoln Richard Nixon,0
726,Barack Obama,13,Abraham Lincoln Ronald Reagan,0
727,Barack Obama,13,Bernie Sanders Abraham Lincoln,0
728,Barack Obama,13,Bernie Sanders Donald Trump,0
729,Barack Obama,13,Bernie Sanders Elizabeth Warren,0
730,Barack Obama,13,Bernie Sanders George W. Bush,0
731,Barack Obama,13,Bernie Sanders Hillary Clinton,1
732,Barack Obama,13,Bernie Sanders Joe Biden,1
733,Barack Obama,13,Bernie Sanders Richard Nixon,0
734,Barack Obama,13,Bernie Sanders Ronald Reagan,0
735,Barack Obama,13,Donald Trump Abraham Lincoln,1
736,Barack Obama,13,Donald Trump Bernie Sanders,1
737,Barack Obama,13,Donald Trump Elizabeth Warren,1
738,Barack Obama,13,Donald Trump George W. Bush,0
739,Barack Obama,13,Donald Trump Hillary Clinton,1
740,Barack Obama,13,Donald Trump Joe Biden,1
741,Barack Obama,13,Donald Trump Richard Nixon,1
742,Barack Obama,13,Donald Trump Ronald Reagan,1
743,Barack Obama,13,Elizabeth Warren Abraham Lincoln,1
744,Barack Obama,13,Elizabeth Warren Bernie Sanders,1
745,Barack Obama,13,Elizabeth Warren Donald Trump,0
746,Barack Obama,13,Elizabeth Warren George W. Bush,0
747,Barack Obama,13,Elizabeth Warren Hillary Clinton,1
748,Barack Obama,13,Elizabeth Warren Joe Biden,1
749,Barack Obama,13,Elizabeth Warren Richard Nixon,0
750,Barack Obama,13,Elizabeth Warren Ronald Reagan,0
751,Barack Obama,13,George W. Bush Abraham Lincoln,1
752,Barack Obama,13,George W. Bush Bernie Sanders,1
753,Barack Obama,13,George W. Bush Donald Trump,1
754,Barack Obama,13,George W. Bush Elizabeth Warren,1
755,Barack Obama,13,George W. Bush Hillary Clinton,1
756,Barack Obama,13,George W. Bush Joe Biden,1
757,Barack Obama,13,George W. Bush Richard Nixon,0
758,Barack Obama,13,George W. Bush Ronald Reagan,0
759,Barack Obama,13,Hillary Clinton Abraham Lincoln,1
760,Barack Obama,13,Hillary Clinton Bernie Sanders,1
761,Barack Obama,13,Hillary Clinton Donald Trump,0
762,Barack Obama,13,Hillary Clinton Elizabeth Warren,0
763,Barack Obama,13,Hillary Clinton George W. Bush,0
764,Barack Obama,13,Hillary Clinton Joe Biden,1
765,Barack Obama,13,Hillary Clinton Richard Nixon,0
766,Barack Obama,13,Hillary Clinton Ronald Reagan,0
767,Barack Obama,13,Joe Biden Abraham Lincoln,1
768,Barack Obama,13,Joe Biden Bernie Sanders,0
769,Barack Obama,13,Joe Biden Donald Trump,0
770,Barack Obama,13,Joe Biden Elizabeth Warren,0
771,Barack Obama,13,Joe Biden George W. Bush,0
772,Barack Obama,13,Joe Biden Hillary Clinton,0
773,Barack Obama,13,Joe Biden Richard Nixon,0
774,Barack Obama,13,Joe Biden Ronald Reagan,0
775,Barack Obama,13,Richard Nixon Abraham Lincoln,1
776,Barack Obama,13,Richard Nixon Bernie Sanders,1
777,Barack Obama,13,Richard Nixon Donald Trump,0
778,Barack Obama,13,Richard Nixon Elizabeth Warren,1
779,Barack Obama,13,Richard Nixon George W. Bush,0
780,Barack Obama,13,Richard Nixon Hillary Clinton,1
781,Barack Obama,13,Richard Nixon Joe Biden,1
782,Barack Obama,13,Richard Nixon Ronald Reagan,1
783,Barack Obama,13,Ronald Reagan Abraham Lincoln,1
784,Barack Obama,13,Ronald Reagan Bernie Sanders,1
785,Barack Obama,13,Ronald Reagan Donald Trump,0
786,Barack Obama,13,Ronald Reagan Elizabeth Warren,1
787,Barack Obama,13,Ronald Reagan George W. Bush,0
788,Barack Obama,13,Ronald Reagan Hillary Clinton,1
789,Barack Obama,13,Ronald Reagan Joe Biden,1
790,Barack Obama,13,Ronald Reagan Richard Nixon,0
791,Bernie Sanders,13,Abraham Lincoln Barack Obama,1
792,Bernie Sanders,13,Abraham Lincoln Donald Trump,0
793,Bernie Sanders,13,Abraham Lincoln Elizabeth Warren,1
794,Bernie Sanders,13,Abraham Lincoln George W. Bush,0
795,Bernie Sanders,13,Abraham Lincoln Hillary Clinton,0
796,Bernie Sanders,13,Abraham Lincoln Joe Biden,0
797,Bernie Sanders,13,Abraham Lincoln Richard Nixon,0
798,Bernie Sanders,13,Abraham Lincoln Ronald Reagan,0
799,Bernie Sanders,13,Barack Obama Abraham Lincoln,0
800,Bernie Sanders,13,Barack Obama Donald Trump,0
801,Bernie Sanders,13,Barack Obama Elizabeth Warren,1
802,Bernie Sanders,13,Barack Obama George W. Bush,0
803,Bernie Sanders,13,Barack Obama Hillary Clinton,0
804,Bernie Sanders,13,Barack Obama Joe Biden,0
805,Bernie Sanders,13,Barack Obama Richard Nixon,0
806,Bernie Sanders,13,Barack Obama Ronald Reagan,0
807,Bernie Sanders,13,Donald Trump Abraham Lincoln,1
808,Bernie Sanders,13,Donald Trump Barack Obama,1
809,Bernie Sanders,13,Donald Trump Elizabeth Warren,1
810,Bernie Sanders,13,Donald Trump George W. Bush,0
811,Bernie Sanders,13,Donald Trump Hillary Clinton,0
812,Bernie Sanders,13,Donald Trump Joe Biden,1
813,Bernie Sanders,13,Donald Trump Richard Nixon,0
814,Bernie Sanders,13,Donald Trump Ronald Reagan,1
815,Bernie Sanders,13,Elizabeth Warren Abraham Lincoln,0
816,Bernie Sanders,13,Elizabeth Warren Barack Obama,0
817,Bernie Sanders,13,Elizabeth Warren Donald Trump,0
818,Bernie Sanders,13,Elizabeth Warren George W. Bush,0
819,Bernie Sanders,13,Elizabeth Warren Hillary Clinton,0
820,Bernie Sanders,13,Elizabeth Warren Joe Biden,0
821,Bernie Sanders,13,Elizabeth Warren Richard Nixon,0
822,Bernie Sanders,13,Elizabeth Warren Ronald Reagan,0
823,Bernie Sanders,13,George W. Bush Abraham Lincoln,1
824,Bernie Sanders,13,George W. Bush Barack Obama,1
825,Bernie Sanders,13,George W. Bush Donald Trump,1
826,Bernie Sanders,13,George W. Bush Elizabeth Warren,1
827,Bernie Sanders,13,George W. Bush Hillary Clinton,1
828,Bernie Sanders,13,George W. Bush Joe Biden,1
829,Bernie Sanders,13,George W. Bush Richard Nixon,1
830,Bernie Sanders,13,George W. Bush Ronald Reagan,1
831,Bernie Sanders,13,Hillary Clinton Abraham Lincoln,1
832,Bernie Sanders,13,Hillary Clinton Barack Obama,1
833,Bernie Sanders,13,Hillary Clinton Donald Trump,0
834,Bernie Sanders,13,Hillary Clinton Elizabeth Warren,1
835,Bernie Sanders,13,Hillary Clinton George W. Bush,0
836,Bernie Sanders,13,Hillary Clinton Joe Biden,1
837,Bernie Sanders,13,Hillary Clinton Richard Nixon,0
838,Bernie Sanders,13,Hillary Clinton Ronald Reagan,0
839,Bernie Sanders,13,Joe Biden Abraham Lincoln,0
840,Bernie Sanders,13,Joe Biden Barack Obama,1
841,Bernie Sanders,13,Joe Biden Donald Trump,0
842,Bernie Sanders,13,Joe Biden Elizabeth Warren,1
843,Bernie Sanders,13,Joe Biden George W. Bush,0
844,Bernie Sanders,13,Joe Biden Hillary Clinton,0
845,Bernie Sanders,13,Joe Biden Richard Nixon,0
846,Bernie Sanders,13,Joe Biden Ronald Reagan,0
847,Bernie Sanders,13,Richard Nixon Abraham Lincoln,1
848,Bernie Sanders,13,Richard Nixon Barack Obama,1
849,Bernie Sanders,13,Richard Nixon Donald Trump,1
850,Bernie Sanders,13,Richard Nixon Elizabeth Warren,1
851,Bernie Sanders,13,Richard Nixon George W. Bush,0
852,Bernie Sanders,13,Richard Nixon Hillary Clinton,1
853,Bernie Sanders,13,Richard Nixon Joe Biden,1
854,Bernie Sanders,13,Richard Nixon Ronald Reagan,1
855,Bernie Sanders,13,Ronald Reagan Abraham Lincoln,1
856,Bernie Sanders,13,Ronald Reagan Barack Obama,1
857,Bernie Sanders,13,Ronald Reagan Donald Trump,1
858,Bernie Sanders,13,Ronald Reagan Elizabeth Warren,1
859,Bernie Sanders,13,Ronald Reagan George W. Bush,0
860,Bernie Sanders,13,Ronald Reagan Hillary Clinton,1
861,Bernie Sanders,13,Ronald Reagan Joe Biden,1
862,Bernie Sanders,13,Ronald Reagan Richard Nixon,0
863,Barack Obama,14,Abraham Lincoln Bernie Sanders,1
864,Barack Obama,14,Abraham Lincoln Donald Trump,0
865,Barack Obama,14,Abraham Lincoln Elizabeth Warren,1
866,Barack Obama,14,Abraham Lincoln George W. Bush,0
867,Barack Obama,14,Abraham Lincoln Hillary Clinton,0
868,Barack Obama,14,Abraham Lincoln Joe Biden,1
869,Barack Obama,14,Abraham Lincoln Richard Nixon,0
870,Barack Obama,14,Abraham Lincoln Ronald Reagan,0
871,Barack Obama,14,Bernie Sanders Abraham Lincoln,1
872,Barack Obama,14,Bernie Sanders Donald Trump,0
873,Barack Obama,14,Bernie Sanders Elizabeth Warren,1
874,Barack Obama,14,Bernie Sanders George W. Bush,0
875,Barack Obama,14,Bernie Sanders Hillary Clinton,1
876,Barack Obama,14,Bernie Sanders Joe Biden,1
877,Barack Obama,14,Bernie Sanders Richard Nixon,0
878,Barack Obama,14,Bernie Sanders Ronald Reagan,0
